50;0.289797;0.157893;0.229527;0.226983;20.6;-1.08e1;-1.60e1;-1.28e1;-1.29e1;20.6
51;0.29471;0.163511;0.221083;0.232233;21;-1.06e1;-1.57e1;-1.31e1;-1.27e1;21
52;0.29216;0.155802;0.213254;0.220277;21.4;-1.07e1;-1.61e1;-1.34e1;-1.31e1;21.4
53;0.303505;0.160164;0.210245;0.225688;21.8;-1.04e1;-1.59e1;-1.35e1;-1.29e1;21.8
54;0.311365;0.161975;0.206585;0.230332;22.2;-1.01e1;-1.58e1;-1.37e1;-1.28e1;22.2
55;0.306401;0.151748;0.195302;0.216984;22.6;-1.03e1;-1.64e1;-1.42e1;-1.33e1;22.6
56;0.315677;0.155109;0.189994;0.220437;23;-1.00e1;-1.62e1;-1.44e1;-1.31e1;23
57;0.329223;0.163856;0.191437;0.226454;23.4;-9.65e0;-1.57e1;-1.44e1;-1.29e1;23.4
58;0.329355;0.165284;0.179381;0.227752;23.8;-9.65e0;-1.56e1;-1.49e1;-1.29e1;23.8
59;0.32549;0.159712;0.170453;0.21742;24.2;-9.75e0;-1.59e1;-1.54e1;-1.33e1;24.2
60;0.345159;0.158246;0.172269;0.21943;24.6;-9.24e0;-1.60e1;-1.53e1;-1.32e1;24.6
61;0.356424;0.15823;0.172732;0.222324;25;-8.96e0;-1.60e1;-1.53e1;-1.31e1;25
62;0.366327;0.163258;0.168025;0.222806;25.4;-8.72e0;-1.57e1;-1.55e1;-1.30e1;25.4
63;0.355696;0.149249;0.157775;0.2085;25.8;-8.98e0;-1.65e1;-1.60e1;-1.36e1;25.84
64;0.366973;0.154822;0.153595;0.210644;26.2;-8.71e0;-1.62e1;-1.63e1;-1.35e1;26.2
65;0.387728;0.153954;0.1587;0.212744;26.6;-8.23e0;-1.63e1;-1.60e1;-1.34e1;26.6
66;0.400537;0.161027;0.154663;0.21511;27;-7.95e0;-1.59e1;-1.62e1;-1.33e1;27
67;0.415628;0.164983;0.155309;0.217292;27.4;-7.63e0;-1.57e1;-1.62e1;-1.33e1;27.4
68;0.440069;0.160423;0.15838;0.217729;27.8;-7.13e0;-1.59e1;-1.60e1;-1.32e1;27.8
69;0.439425;0.158065;0.151317;0.211858;28.2;-7.14e0;-1.60e1;-1.64e1;-1.35e1;28.2
70;0.439729;0.154702;0.142646;0.203706;28.6;-7.14e0;-1.62e1;-1.69e1;-1.38e1;28.6
71;0.466011;0.158216;0.143225;0.205557;29;-6.63e0;-1.60e1;-1.69e1;-1.37e1;29
72;0.490966;0.163053;0.144009;0.208477;29.4;-6.18e0;-1.58e1;-1.68e1;-1.36e1;29.4
73;0.526546;0.160588;0.148986;0.210877;29.8;-5.57e0;-1.59e1;-1.65e1;-1.35e1;29.8
74;0.555557;0.165095;0.146998;0.213279;30.2;-5.11e0;-1.56e1;-1.67e1;-1.34e1;30.2
75;0.596517;0.167789;0.150342;0.215573;30.6;-4.49e0;-1.55e1;-1.65e1;-1.33e1;30.6
76;0.636818;0.168599;0.150224;0.217273;31;-3.92e0;-1.55e1;-1.65e1;-1.33e1;31
77;0.679686;0.170986;0.150928;0.219648;31.4;-3.35e0;-1.53e1;-1.64e1;-1.32e1;31.4
78;0.733005;0.173413;0.152669;0.222221;31.8;-2.70e0;-1.52e1;-1.63e1;-1.31e1;31.8
79;0.772153;0.170429;0.148453;0.216509;32.2;-2.25e0;-1.54e1;-1.66e1;-1.33e1;32.2
80;0.793416;0.16194;0.139703;0.204713;32.6;-2.01e0;-1.58e1;-1.71e1;-1.38e1;32.6
81;0.860298;0.165798;0.139572;0.207689;33;-1.31e0;-1.56e1;-1.71e1;-1.37e1;33
82;0.965542;0.165601;0.141436;0.207644;33.4;-3.05e-1;-1.56e1;-1.70e1;-1.37e1;33.4
83;1.085625;0.170838;0.138078;0.209317;33.8;7.14e-1;-1.53e1;-1.72e1;-1.36e1;33.8
84;1.289564;0.169847;0.142341;0.211128;34.2;2.21e0;-1.54e1;-1.69e1;-1.35e1;34.2
85;1.528281;0.170345;0.142143;0.211263;34.6;3.68e0;-1.54e1;-1.69e1;-1.35e1;34.6
86;1.870933;0.172495;0.138806;0.210224;35;5.44e0;-1.53e1;-1.72e1;-1.35e1;35
87;2.298011;0.170991;0.13489;0.208751;35.4;7.23e0;-1.53e1;-1.74e1;-1.36e1;35.4
88;2.735729;0.159607;0.128967;0.197398;35.8;8.74e0;-1.59e1;-1.78e1;-1.41e1;35.8
89;2.96346;0.141437;0.110536;0.17221;36.2;9.44e0;-1.70e1;-1.91e1;-1.53e1;36.2
90;2.938314;0.159285;0.13432;0.166209;36.6;9.36e0;-1.60e1;-1.74e1;-1.56e1;36.6
91;2.885471;0.184555;0.152986;0.192337;37;9.20e0;-1.47e1;-1.63e1;-1.43e1;37
92;2.767669;0.178621;0.149621;0.194616;37.4;8.84e0;-1.50e1;-1.65e1;-1.42e1;37.4
93;2.542052;0.186027;0.150119;0.204307;37.8;8.10e0;-1.46e1;-1.65e1;-1.38e1;37.8
94;2.181707;0.186277;0.153096;0.207312;38.2;6.78e0;-1.46e1;-1.63e1;-1.37e1;38.2
95;1.816815;0.193144;0.156244;0.213277;38.6;5.19e0;-1.43e1;-1.61e1;-1.34e1;38.6
96;1.536748;0.198285;0.161175;0.218451;39;3.73e0;-1.41e1;-1.59e1;-1.32e1;39
97;1.314222;0.202338;0.161938;0.220672;39.4;2.37e0;-1.39e1;-1.58e1;-1.31e1;39.4
98;1.127915;0.20173;0.160256;0.219303;39.8;1.05e0;-1.39e1;-1.59e1;-1.32e1;39.8
99;1.007135;0.204429;0.162738;0.221122;40.2;6.18e-2;-1.38e1;-1.58e1;-1.31e1;40.2
100;0.895996;0.205856;0.166048;0.221627;40.6;-9.54e-1;-1.37e1;-1.56e1;-1.31e1;40.6
101;0.797985;0.210264;0.167441;0.222069;41;-1.96e0;-1.35e1;-1.55e1;-1.31e1;41
102;0.71549;0.211808;0.168109;0.222669;41.4;-2.91e0;-1.35e1;-1.55e1;-1.30e1;41.4
103;0.601365;0.198139;0.159385;0.208109;41.8;-4.42e0;-1.41e1;-1.60e1;-1.36e1;41.8
104;0.544984;0.20222;0.160286;0.206455;42.2;-5.27e0;-1.39e1;-1.59e1;-1.37e1;42.2
105;0.502057;0.20293;0.166336;0.205686;42.6;-5.98e0;-1.39e1;-1.56e1;-1.37e1;42.6
106;0.47032;0.207946;0.171629;0.208567;43;-6.55e0;-1.36e1;-1.53e1;-1.36e1;43
107;0.439637;0.216161;0.176251;0.211553;43.4;-7.14e0;-1.33e1;-1.51e1;-1.35e1;43.4
108;0.406398;0.219561;0.183335;0.212389;43.8;-7.82e0;-1.32e1;-1.47e1;-1.35e1;43.8
109;0.376521;0.223767;0.185412;0.211111;44.2;-8.48e0;-1.30e1;-1.46e1;-1.35e1;44.2
110;0.354224;0.227155;0.191186;0.212138;44.6;-9.01e0;-1.29e1;-1.44e1;-1.35e1;44.6
111;0.333557;0.235414;0.198891;0.215554;45;-9.54e0;-1.26e1;-1.40e1;-1.33e1;45
112;0.312625;0.237371;0.201257;0.213819;45.4;-1.01e1;-1.25e1;-1.39e1;-1.34e1;45.4
113;0.297967;0.24744;0.212381;0.218321;45.8;-1.05e1;-1.21e1;-1.35e1;-1.32e1;45.8
114;0.272507;0.249325;0.21478;0.215496;46.2;-1.13e1;-1.21e1;-1.34e1;-1.33e1;46.2
115;0.262596;0.259825;0.223341;0.219033;46.6;-1.16e1;-1.17e1;-1.30e1;-1.32e1;46.6
116;0.227731;0.24623;0.215128;0.20182;47;-1.29e1;-1.22e1;-1.33e1;-1.39e1;47
117;0.205093;0.249757;0.218968;0.197286;47.4;-1.38e1;-1.20e1;-1.32e1;-1.41e1;47.4
118;0.18663;0.254085;0.226552;0.195486;47.8;-1.46e1;-1.19e1;-1.29e1;-1.42e1;47.8
119;0.176636;0.269041;0.238562;0.200666;48.2;-1.51e1;-1.14e1;-1.24e1;-1.40e1;48.2
120;0.159304;0.273534;0.24682;0.194684;48.6;-1.60e1;-1.13e1;-1.22e1;-1.42e1;48.6
121;0.143137;0.288627;0.260265;0.198434;49;-1.69e1;-1.08e1;-1.17e1;-1.40e1;49
122;0.125209;0.29469;0.265658;0.196248;49.4;-1.80e1;-1.06e1;-1.15e1;-1.41e1;49.4
123;0.099927;0.30794;0.280491;0.195575;49.8;-2.00e1;-1.02e1;-1.10e1;-1.42e1;49.8
124;0.07051;0.322773;0.291478;0.198651;50.2;-2.30e1;-9.82e0;-1.07e1;-1.40e1;50.2
125;0.045388;0.329447;0.29854;0.198121;50.6;-2.69e1;-9.64e0;-1.05e1;-1.41e1;50.6
126;0.036283;0.338311;0.3042;0.197767;51;-2.88e1;-9.41e0;-1.03e1;-1.41e1;51
127;0.056198;0.34479;0.308449;0.20213;51.4;-2.50e1;-9.25e0;-1.02e1;-1.39e1;51.4
128;0.086993;0.339954;0.305117;0.20059;51.8;-2.12e1;-9.37e0;-1.03e1;-1.40e1;51.8
129;0.120376;0.333602;0.296797;0.196757;52.2;-1.84e1;-9.54e0;-1.06e1;-1.41e1;52.2
130;0.154571;0.326816;0.291854;0.197743;52.6;-1.62e1;-9.71e0;-1.07e1;-1.41e1;52.6
131;0.186987;0.32221;0.286709;0.201266;53;-1.46e1;-9.84e0;-1.09e1;-1.39e1;53
132;0.214896;0.308774;0.274913;0.201611;53.4;-1.34e1;-1.02e1;-1.12e1;-1.39e1;53.4
133;0.24084;0.291889;0.25971;0.199143;53.8;-1.24e1;-1.07e1;-1.17e1;-1.40e1;53.8
134;0.268935;0.280075;0.247731;0.198644;54.2;-1.14e1;-1.11e1;-1.21e1;-1.40e1;54.2
135;0.299229;0.272286;0.242081;0.2025;54.6;-1.05e1;-1.13e1;-1.23e1;-1.39e1;54.6
136;0.320645;0.268157;0.237276;0.203828;55;-9.88e0;-1.14e1;-1.25e1;-1.38e1;55
137;0.343881;0.27407;0.23975;0.20959;55.4;-9.27e0;-1.12e1;-1.24e1;-1.36e1;55.4
138;0.351697;0.277849;0.240024;0.211717;55.8;-9.08e0;-1.11e1;-1.24e1;-1.35e1;55.8
139;0.349896;0.285186;0.241932;0.215103;56.2;-9.12e0;-1.09e1;-1.23e1;-1.33e1;56.2
140;0.335533;0.289714;0.242236;0.215487;56.6;-9.49e0;-1.08e1;-1.23e1;-1.33e1;56.6
141;0.317514;0.292104;0.240235;0.213647;57;-9.96e0;-1.07e1;-1.24e1;-1.34e1;57
142;0.30195;0.296123;0.241173;0.2136;57.4;-1.04e1;-1.06e1;-1.24e1;-1.34e1;57.4
143;0.285609;0.298455;0.242204;0.212166;57.8;-1.09e1;-1.05e1;-1.23e1;-1.35e1;57.8
144;0.269708;0.301976;0.242563;0.209136;58.2;-1.14e1;-1.04e1;-1.23e1;-1.36e1;58.2
145;0.257479;0.308647;0.247713;0.209871;58.6;-1.18e1;-1.02e1;-1.21e1;-1.36e1;58.6
146;0.243834;0.314189;0.250882;0.208367;59;-1.23e1;-1.01e1;-1.20e1;-1.36e1;59
147;0.23749;0.329108;0.262207;0.211191;59.4;-1.25e1;-9.65e0;-1.16e1;-1.35e1;59.4
148;0.225133;0.337567;0.269735;0.209432;59.8;-1.30e1;-9.43e0;-1.14e1;-1.36e1;59.8
149;0.218349;0.353467;0.281753;0.211212;60.2;-1.32e1;-9.03e0;-1.10e1;-1.35e1;60.2
150;0.209835;0.367599;0.294365;0.211669;60.6;-1.36e1;-8.69e0;-1.06e1;-1.35e1;60.6
151;0.198551;0.383309;0.307239;0.209018;61;-1.40e1;-8.33e0;-1.03e1;-1.36e1;61
152;0.189352;0.404811;0.327199;0.209198;61.4;-1.45e1;-7.85e0;-9.70e0;-1.36e1;61.4
153;0.183727;0.430409;0.348996;0.209492;61.8;-1.47e1;-7.32e0;-9.14e0;-1.36e1;61.8
154;0.175601;0.448276;0.366664;0.207302;62.2;-1.51e1;-6.97e0;-8.71e0;-1.37e1;62.2
155;0.167495;0.462956;0.379977;0.203306;62.6;-1.55e1;-6.69e0;-8.40e0;-1.38e1;62.6
156;0.162953;0.479028;0.396137;0.201094;63;-1.58e1;-6.39e0;-8.04e0;-1.39e1;63
157;0.157256;0.483918;0.403153;0.195555;63.4;-1.61e1;-6.30e0;-7.89e0;-1.42e1;63.4
158;0.155635;0.488503;0.410649;0.196136;63.8;-1.62e1;-6.22e0;-7.73e0;-1.41e1;63.8
159;0.14891;0.479404;0.406088;0.188131;64.2;-1.65e1;-6.39e0;-7.83e0;-1.45e1;64.2
160;0.147404;0.471437;0.401798;0.183874;64.6;-1.66e1;-6.53e0;-7.92e0;-1.47e1;64.6
161;0.145074;0.465719;0.398771;0.179345;65;-1.68e1;-6.64e0;-7.99e0;-1.49e1;65
162;0.144834;0.458464;0.394564;0.176492;65.4;-1.68e1;-6.77e0;-8.08e0;-1.51e1;65.4
163;0.14838;0.462503;0.399932;0.179102;65.8;-1.66e1;-6.70e0;-7.96e0;-1.49e1;65.8
164;0.154732;0.476308;0.415137;0.182978;66.2;-1.62e1;-6.44e0;-7.64e0;-1.48e1;66.2
165;0.15984;0.485775;0.425315;0.182841;66.6;-1.59e1;-6.27e0;-7.43e0;-1.48e1;66.6
166;0.165146;0.500906;0.441059;0.186059;67;-1.56e1;-6.00e0;-7.11e0;-1.46e1;67
167;0.173734;0.536266;0.476398;0.197182;67.4;-1.52e1;-5.41e0;-6.44e0;-1.41e1;67.4
168;0.177096;0.573179;0.512451;0.199464;67.8;-1.50e1;-4.83e0;-5.81e0;-1.40e1;67.8
169;0.170149;0.603915;0.545219;0.195821;68.2;-1.54e1;-4.38e0;-5.27e0;-1.42e1;68.2
170;0.153526;0.605379;0.552788;0.187459;68.6;-1.63e1;-4.36e0;-5.15e0;-1.45e1;68.6
171;0.15004;0.630474;0.580448;0.192787;69;-1.65e1;-4.01e0;-4.72e0;-1.43e1;69
172;0.140637;0.652835;0.607254;0.188182;69.4;-1.70e1;-3.70e0;-4.33e0;-1.45e1;69.4
173;0.132137;0.665399;0.625089;0.185302;69.8;-1.76e1;-3.54e0;-4.08e0;-1.46e1;69.8
174;0.138688;0.714576;0.677443;0.192458;70.2;-1.72e1;-2.92e0;-3.38e0;-1.43e1;70.2
175;0.135316;0.762184;0.730391;0.193161;70.6;-1.74e1;-2.36e0;-2.73e0;-1.43e1;70.6
176;0.128366;0.77053;0.746324;0.184792;71;-1.78e1;-2.26e0;-2.54e0;-1.47e1;71
177;0.133517;0.829609;0.809172;0.192483;71.4;-1.75e1;-1.62e0;-1.84e0;-1.43e1;71.4
178;0.131646;0.878072;0.861498;0.189712;71.8;-1.76e1;-1.13e0;-1.29e0;-1.44e1;71.8
179;0.132671;0.912909;0.902126;0.188149;72.2;-1.75e1;-7.91e-1;-8.95e-1;-1.45e1;72.2
180;0.1409;0.95792;0.952342;0.195199;72.6;-1.70e1;-3.73e-1;-4.24e-1;-1.42e1;72.6
181;0.14742;1.017916;1.018919;0.197502;73;-1.66e1;1.54e-1;1.63e-1;-1.41e1;73
182;0.152368;0.979086;0.988183;0.20312;73.4;-1.63e1;-1.84e-1;-1.03e-1;-1.38e1;73.4
183;0.163528;1.015586;1.025007;0.216439;73.8;-1.57e1;1.34e-1;2.15e-1;-1.33e1;73.8
184;0.166626;0.962663;0.986341;0.223638;74.2;-1.56e1;-3.31e-1;-1.19e-1;-1.30e1;74.2
185;0.171938;0.957253;0.996524;0.231136;74.6;-1.53e1;-3.79e-1;-3.02e-2;-1.27e1;74.6
186;0.166404;0.883818;0.934597;0.226216;75;-1.56e1;-1.07e0;-5.88e-1;-1.29e1;75
187;0.169068;0.847913;0.906571;0.233781;75.4;-1.54e1;-1.43e0;-8.52e-1;-1.26e1;75.4
188;0.163768;0.779829;0.846712;0.22911;75.8;-1.57e1;-2.16e0;-1.45e0;-1.28e1;75.8
189;0.163365;0.736176;0.810092;0.232154;76.2;-1.57e1;-2.66e0;-1.83e0;-1.27e1;76.2
190;0.158911;0.673612;0.76035;0.229799;76.6;-1.60e1;-3.43e0;-2.38e0;-1.28e1;76.6
191;0.155898;0.617943;0.711972;0.228017;77;-1.61e1;-4.18e0;-2.95e0;-1.28e1;77
192;0.154491;0.568836;0.67196;0.228332;77.4;-1.62e1;-4.90e0;-3.45e0;-1.28e1;77.4
193;0.149201;0.5203;0.620926;0.224127;77.8;-1.65e1;-5.67e0;-4.14e0;-1.30e1;77.8
194;0.147923;0.486018;0.587635;0.2258;78.2;-1.66e1;-6.27e0;-4.62e0;-1.29e1;78.2
195;0.141669;0.443472;0.540918;0.219496;78.6;-1.70e1;-7.06e0;-5.34e0;-1.32e1;78.6
196;0.135773;0.401544;0.49672;0.214414;79;-1.73e1;-7.93e0;-6.08e0;-1.34e1;79
197;0.123873;0.348422;0.437714;0.199024;79.4;-1.81e1;-9.16e0;-7.18e0;-1.40e1;79.4
198;0.13295;0.35332;0.44842;0.215502;79.8;-1.75e1;-9.04e0;-6.97e0;-1.33e1;79.8
199;0.130723;0.333993;0.428891;0.215254;80.2;-1.77e1;-9.53e0;-7.35e0;-1.33e1;80.2
200;0.127864;0.315821;0.411087;0.212472;80.6;-1.79e1;-1.00e1;-7.72e0;-1.35e1;80.6
201;0.1107;0.263007;0.346593;0.186538;81;-1.91e1;-1.16e1;-9.20e0;-1.46e1;81
202;0.100879;0.237319;0.316973;0.17728;81.4;-1.99e1;-1.25e1;-9.98e0;-1.50e1;81.4
203;0.101708;0.228787;0.310493;0.182118;81.8;-1.99e1;-1.28e1;-1.02e1;-1.48e1;81.8
204;0.0962;0.208394;0.285973;0.173525;82.2;-2.03e1;-1.36e1;-1.09e1;-1.52e1;82.2
205;0.098324;0.202293;0.282507;0.178719;82.6;-2.01e1;-1.39e1;-1.10e1;-1.50e1;82.6
206;0.096493;0.18995;0.269086;0.176486;83;-2.03e1;-1.44e1;-1.14e1;-1.51e1;83
207;0.09603;0.177414;0.256766;0.176303;83.4;-2.04e1;-1.50e1;-1.18e1;-1.51e1;83.4
208;0.097506;0.17343;0.254303;0.180462;83.8;-2.02e1;-1.52e1;-1.19e1;-1.49e1;83.8
209;0.093022;0.155345;0.232938;0.170818;84.2;-2.06e1;-1.62e1;-1.27e1;-1.53e1;84.2
210;0.097968;0.157304;0.239508;0.182372;84.6;-2.02e1;-1.61e1;-1.24e1;-1.48e1;84.6
211;0.095212;0.146246;0.227197;0.179465;85;-2.04e1;-1.67e1;-1.29e1;-1.49e1;85
212;0.092017;0.134564;0.213158;0.174952;85.4;-2.07e1;-1.74e1;-1.34e1;-1.51e1;85.4
213;0.095049;0.132333;0.213991;0.181752;85.8;-2.04e1;-1.76e1;-1.34e1;-1.48e1;85.8
214;0.096504;0.128288;0.212133;0.185145;86.2;-2.03e1;-1.78e1;-1.35e1;-1.46e1;86.2
215;0.100252;0.12601;0.213526;0.193306;86.6;-2.00e1;-1.80e1;-1.34e1;-1.43e1;86.6
216;0.105654;0.127349;0.219714;0.205277;87;-1.95e1;-1.79e1;-1.32e1;-1.38e1;87
217;0.10023;0.116178;0.204484;0.196069;87.4;-2.00e1;-1.87e1;-1.38e1;-1.42e1;87.4
218;0.102484;0.111994;0.203829;0.201148;87.8;-1.98e1;-1.90e1;-1.38e1;-1.39e1;87.8
219;0.10287;0.108099;0.201152;0.203481;88.2;-1.98e1;-1.93e1;-1.39e1;-1.38e1;88.2
220;0.096725;0.097896;0.186363;0.193295;88.6;-2.03e1;-2.02e1;-1.46e1;-1.43e1;88.6
221;0.099365;0.094996;0.187407;0.199388;89;-2.01e1;-2.04e1;-1.45e1;-1.40e1;89
222;0.098123;0.090136;0.182141;0.198898;89.4;-2.02e1;-2.09e1;-1.48e1;-1.40e1;89.4
223;0.095099;0.083677;0.173594;0.1939;89.8;-2.04e1;-2.15e1;-1.52e1;-1.42e1;89.8
224;0.092508;0.0778;0.166044;0.189931;90.2;-2.07e1;-2.22e1;-1.56e1;-1.44e1;90.2
225;0.096031;0.078381;0.17003;0.198386;90.6;-2.04e1;-2.21e1;-1.54e1;-1.40e1;90.6
226;0.09475;0.074977;0.165264;0.197108;91;-2.05e1;-2.25e1;-1.56e1;-1.41e1;91
227;0.09308;0.071345;0.160097;0.195032;91.4;-2.06e1;-2.29e1;-1.59e1;-1.42e1;91.4
228;0.089796;0.066034;0.152582;0.189239;91.8;-2.09e1;-2.36e1;-1.63e1;-1.45e1;91.8
229;0.093854;0.06693;0.157094;0.198985;92.2;-2.06e1;-2.35e1;-1.61e1;-1.40e1;92.2
230;0.092025;0.063448;0.152063;0.196339;92.6;-2.07e1;-2.40e1;-1.64e1;-1.41e1;92.6
231;0.086595;0.057411;0.141243;0.185872;93;-2.13e1;-2.48e1;-1.70e1;-1.46e1;93
232;0.090321;0.057465;0.145235;0.19482;93.4;-2.09e1;-2.48e1;-1.68e1;-1.42e1;93.4
233;0.089741;0.054982;0.142648;0.194735;93.8;-2.09e1;-2.52e1;-1.69e1;-1.42e1;93.8
234;0.089499;0.052649;0.140898;0.195498;94.2;-2.10e1;-2.56e1;-1.70e1;-1.42e1;94.2
235;0.083579;0.047272;0.130237;0.183878;94.6;-2.16e1;-2.65e1;-1.77e1;-1.47e1;94.6
236;0.087551;0.046881;0.134399;0.193805;95;-2.12e1;-2.66e1;-1.74e1;-1.43e1;95
237;0.088357;0.045785;0.134087;0.196843;95.4;-2.11e1;-2.68e1;-1.75e1;-1.41e1;95.4
238;0.084953;0.042358;0.127561;0.190359;95.8;-2.14e1;-2.75e1;-1.79e1;-1.44e1;95.8
239;0.082246;0.039116;0.122218;0.18535;96.2;-2.17e1;-2.82e1;-1.83e1;-1.46e1;96.2
240;0.079954;0.036304;0.117745;0.180693;96.6;-2.19e1;-2.88e1;-1.86e1;-1.49e1;96.6
241;0.083755;0.036255;0.122179;0.189791;97;-2.15e1;-2.88e1;-1.83e1;-1.44e1;97
242;0.083353;0.034357;0.119948;0.189482;97.4;-2.16e1;-2.93e1;-1.84e1;-1.44e1;97.4
243;0.084572;0.033203;0.120568;0.193503;97.8;-2.15e1;-2.96e1;-1.84e1;-1.43e1;97.8
244;0.080803;0.030412;0.114182;0.186082;98.2;-2.19e1;-3.03e1;-1.88e1;-1.46e1;98.2
245;0.077626;0.027512;0.109098;0.18018;98.6;-2.22e1;-3.12e1;-1.92e1;-1.49e1;98.6
